id,route_id,stop_id,current_stop_in_route
7594,319,666,7
7571,315,613,19
1864,19,2358,22
6718,249,4826,3
3442,118,4890,2
6427,246,1320,4
7258,255,547,4
7522,315,4562,0
4813,136,451,28
4862,137,1704,1
8126,908,647,14
1269,12,1398,3
8921,936,4593,28
8974,937,4620,7
37,A,3565,23
3110,112,2036,9
9164,958,4001,14
3582,120,1970,13
3076,111,977,27
6394,246,196,10
4459,130,3123,1
6152,244,3811,7
3810,123,800,11
4420,130,4715,12
4603,132,4706,0
8336,914,3596,11
8880,936,1703,9
2461,103,3146,0
2580,104,122,9
5936,241,302,6
1011,9,3522,8
4046,126,315,12
8976,937,2040,9
7787,607,2784,13
328,N,3124,21
4950,142,4042,7
7395,259,1159,7
6387,246,1764,3
5314,146,553,6
3198,114,464,7
2406,102,105,15
7431,259,585,3
4573,132,403,3
2677,106,522,2
2294,100,26,5
3376,118,1161,6
8819,934,1820,5
2635,105,626,6
8743,931,4255,2
5410,148,5196,7
1459,13,2031,24
5687,152,2793,18
7206,255,481,5
5059,143,5335,5
6987,251,3568,51
2323,101,84,18
8711,930,1819,1
3542,119,2722,29
7156,253,4714,19
1705,17,1373,26
8478,921,3684,10
6989,251,3934,53
5349,146,554,18
6302,245,2173,25
3292,116,805,16
3090,112,348,12
6694,248,1026,14
5663,152,5275,15
4672,133,2299,1
7667,319,2792,42
8650,927,5271,0
695,4,3383,6
7746,602,1165,21
2207,23,5231,15
2896,108,4740,4
5623,152,4798,9
1499,14,1407,17
8074,907,4115,6
2173,22,1343,10
7903,903,2036,7
5047,143,5334,46
2197,23,1611,5
6397,246,2886,13
5437,149,642,4
973,8,1397,15
1697,17,2821,18
8499,921,3415,31
468,3,1384,20
292,N,611,10
666,4,3773,7
7703,602,4562,0
5724,206,5275,9
7612,319,276,25
8648,924,3196,22
6147,244,3770,2
9066,941,2152,14
2998,111,3544,9
7778,607,5296,12
2610,104,4890,2
8899,936,2273,2
630,4,1673,24
3281,116,630,5
6995,251,294,15
7728,602,4874,8
5418,148,5289,15
8153,909,4043,11
4216,128,200,19
7149,253,1901,12
8672,927,4745,4
3048,111,1030,7
3270,115,4714,27
2007,20,1665,37
3287,116,603,11
997,9,1618,19
568,3,1454,31
2768,107,389,5
3504,119,779,40
5603,151,4714,20
7321,257,663,4
2407,102,4136,16
7831,612,2036,10
7580,315,571,10
8165,909,172,2
585,4,1505,9
6316,245,465,11
6766,249,167,51
6077,243,1266,19
7273,255,1163,26
7720,602,3527,17
4946,142,5345,3
5673,152,113,2
8433,921,3025,3
6153,244,2173,8
6272,245,4109,36
7115,253,3516,18
3599,120,519,13
6414,246,779,12
875,7,1641,22
2319,101,92,14
3079,112,2011,1
5208,144,964,15
6274,245,107,38
4385,129,2784,24
7310,257,666,33
2633,105,780,4
4782,136,2783,3
7193,255,4700,18
3213,115,585,3
5341,146,4626,10
342,1,1750,13
1247,11,1514,7
4568,132,1963,33
7975,904,711,12
5484,149,869,15
8785,931,1335,13
8943,936,3587,30
3200,114,858,9
4522,131,2488,17
6125,243,1011,10
5412,148,5190,9
4314,129,642,4
1744,17,1453,5
344,1,1436,15
6166,244,823,21
7127,253,5272,33
5443,149,603,10
1854,19,5174,12
3331,117,149,6
4033,126,334,35
5894,241,1026,23
2358,102,670,1
8872,936,4947,1
6884,250,817,12
3340,117,3799,15
5378,148,187,6
6012,242,657,17
7050,253,1795,7
6004,242,1893,0
972,8,3520,14
1167,10,1633,4
7671,319,2019,3
833,6,1632,16
404,2,1611,5
2209,23,5235,17
3625,121,2695,20
7675,319,1165,36
7866,714,654,5
584,4,4898,8
2390,102,3008,33
944,8,1398,9
1584,15,5165,10
7655,319,5285,30
4680,133,4379,1
2536,103,965,8
5200,144,2019,7
6592,247,1282,35
8837,934,3672,23
8216,911,4189,26
3172,113,864,21
8530,923,86,17
8585,924,3679,25
3733,122,202,11
2601,104,1161,7
3320,116,644,11
8497,921,762,29
9000,938,4156,10
7578,315,1165,26
4237,128,5156,15
280,N,1330,16
4159,127,229,20
6883,250,818,11
1474,13,1602,6
4365,129,4042,4
981,9,1629,3
675,4,5172,15
1152,10,1459,25
8132,908,5359,16
9213,967,4474,11
1812,18,5139,8
22,A,4772,8
6816,249,950,46
4204,128,5163,7
1967,20,1375,37
1948,20,5286,18
6439,246,549,16
2050,21,2357,4
1453,13,3459,1
3358,117,1705,15
925,8,1619,2
2089,21,5287,17
7983,904,3599,20
4032,126,2011,34
8616,924,614,27
511,3,1520,28
4217,128,198,20
7035,251,623,17
4736,134,2744,35
6851,249,315,7
2605,104,668,11
482,3,1503,34
6486,247,3799,6
6347,245,652,30
234,K,544,17
1263,11,1422,2
2012,20,1448,2
5136,143,2594,12
8525,923,71,12
2177,22,1579,12
3501,119,639,37
8623,924,3692,30
2432,102,1043,6
4367,129,3802,6
7804,612,4400,14
8256,913,1933,4
4129,127,3217,32
6668,248,3769,24
7627,319,2342,2
7147,253,3103,23
5038,143,2290,37
6564,247,2791,5
1305,12,1504,17
8130,908,4907,0
2831,107,5263,14
7216,255,4895,15
7835,612,355,14
6140,243,644,23
8580,924,3599,20
1273,12,2348,7
852,6,1767,1
1694,17,1534,15
2211,23,5298,19
2342,101,994,15
4326,129,3209,4
4719,134,318,18
5048,143,5336,47
7287,257,506,10
905,7,1465,25
2649,105,1169,1
6425,246,632,2
7568,315,1178,16
4500,131,603,13
9100,947,4490,2
1747,17,1618,15
4020,126,785,9
6939,251,760,3
2226,23,5236,8
8228,911,3610,11
2731,106,2174,2
4877,137,1781,6
4124,127,5151,27
6738,249,2816,23
6912,251,1240,16
3743,122,240,21
4056,126,1174,22
4671,133,2298,0
8349,914,612,24
2510,103,119,18
2901,108,5110,9
8423,920,536,5
3848,124,5267,21
6151,244,4845,6
688,4,1398,3
8436,921,4551,6
856,7,1464,3
3228,115,4892,18
5640,152,274,17
4730,134,857,29
7139,253,133,45
8443,921,3690,13
9172,958,4144,22
3755,122,3124,16
4446,130,611,10
1720,17,1709,10
2133,22,1511,18
4633,133,2300,26
7416,259,576,28
1748,17,1343,16
3823,123,3057,23
8804,933,1817,2
4361,129,4055,0
5637,152,271,14
5760,240,4772,8
5841,241,2304,12
6103,243,2882,5
6400,246,2261,16
7355,257,286,36
7535,315,942,13
8294,914,4769,1
4135,127,3925,38
8614,924,3460,25
8968,937,4168,18
7145,253,139,51
8239,911,3415,22
2055,21,5286,9
1198,11,1366,24
4089,126,3131,38
619,4,2819,13
3604,120,3370,18
6129,243,2954,14
6777,249,4042,7
99,D,647,4
7121,253,848,27
6367,246,1165,15
8980,937,1777,13
4103,127,3582,6
8335,914,3605,10
5401,148,869,29
548,3,1447,19
1087,10,4806,9
2429,102,1813,3
1652,16,1602,15
4878,137,2952,7
2422,102,231,31
4495,131,2828,8
8195,911,605,5
1714,17,1467,4
4792,136,199,7
6870,250,2815,3
487,3,3227,4
5011,143,2783,10
842,6,1476,23
5258,145,5123,13
751,5,2820,13
3067,111,3537,26
3680,122,684,3
5083,143,3182,29
2022,20,5165,5
2689,106,2876,14
1363,12,1624,12
2241,23,2031,23
6175,244,29,30
1519,14,5269,11
3366,117,61,15
3499,119,4604,35
8285,913,4278,14
6623,247,637,10
1592,15,1660,18
8056,905,4956,23
2651,105,5109,3
8124,908,3209,12
4919,142,5211,18
8622,924,3629,29
5688,152,1307,19
9117,948,895,6
5,A,642,4
2674,106,4716,16
3481,119,2725,17
3608,121,684,3
4414,130,698,6
5960,241,3823,18
6403,246,5268,19
5921,241,626,17
588,4,1486,12
1911,19,2294,13
4380,129,207,19
6716,249,2011,1
1648,16,4742,11
6256,245,5158,20
5494,149,602,4
1297,12,2727,9
855,7,1474,2
1659,16,3832,22
2378,102,800,21
942,8,1681,7
3882,124,462,21
727,5,2296,19
2149,22,2727,9
6084,243,211,26
6616,247,205,14
4692,134,1309,5
5552,151,627,6
717,5,4040,9
545,3,1612,16
4912,142,965,11
3207,114,997,16
4493,131,754,6
4898,138,2714,3
6121,243,858,6
265,N,3123,1
3549,119,278,36
898,7,2217,18
2080,21,3545,8
8131,908,4445,15
1712,17,4921,2
769,5,3903,18
1862,19,5183,20
3185,114,467,12
7985,904,3606,22
8698,930,3877,4
304,N,1012,8
1801,18,2361,32
8998,938,4656,8
9121,948,3945,10
8105,908,4670,12
1034,9,1680,1
6438,246,4772,15
4462,130,685,20
1787,18,1594,18
2858,107,404,41
5291,145,509,15
711,5,1445,3
8982,937,1781,15
1185,11,4040,11
5329,146,3894,21
1230,11,1446,20
564,3,5310,27
1777,18,3545,8
4474,131,1892,9
7825,612,486,4
4823,136,2289,6
2181,22,2031,16
5759,240,1753,7
7137,253,135,43
4247,128,1248,25
4174,127,2734,35
25,A,2948,11
7181,255,553,6
8708,930,2868,14
6003,242,4562,19
2386,102,4132,29
5186,144,2018,26
998,9,1343,20
4964,142,4784,21
7879,903,4288,2
8238,911,3196,21
8607,924,3415,18
4421,130,779,13
4770,134,2861,23
517,3,2536,34
2357,102,4562,0
6509,247,278,29
1750,18,2493,0
979,9,3459,1
2620,105,4604,4
7026,251,2796,0
7374,257,2855,8
7855,714,650,4
9092,947,4427,8
1458,13,1389,23
8754,931,754,13
5309,146,563,1
3162,113,357,12
6058,243,3790,38
765,5,3772,14
